enfermedad	1.1818	1.8182	2.4
enfermedades	1.2222	1.7778	2.2
desgracia	1.2222	1.5556	1.8
descontento	1.2500	1.8750	1.8
disfrazado	1.4545	1.8182	2.4
asco	1.3750	1.8750	2.2
asqueroso	1.2222	2.3333	2.2
plato	1.7273	1.7273	3.0
platos	1.5556	1.6667	3.0
desinfectante	1.5000	1.7000	2.2
disco	1.7500	1.5000	3.0
disgusto	1.1429	1.5714	1.4
disgustado	1.1000	1.8000	1.4
despedido	1.7273	2.0909	1.8
desobedecer	1.3333	2.1111	1.8
desplazamiento	1.4444	1.6667	1.0
monitor	2.0000	2.1818	2.2
desplegado	2.0909	2.1818	2.0
muestra	1.9000	1.9000	2.0
disposición	1.2500	1.8750	1.6
dispuesto	1.2727	2.0909	1.4
provisión	1.8333	1.5000	1.4
disputa	1.1667	2.4167	1.8
falta de respeto	1.1111	1.5556	1.2
interrumpe	1.1111	1.8889	1.2
distancia	1.4444	1.4444	1.8
distancias	1.5556	1.5556	1.4
distante	1.3333	1.5833	1.4
destilado	1.5385	2.0000	1.4
distinto	1.7143	2.0000	1.2
distinción	1.6667	2.0000	1.0
distinciones	1.6250	2.1250	1.0
distintivo	2.0769	1.7692	1.0
distintivamente	1.8571	2.0000	1.0
distinguir	2.1111	2.3333	1.6
distinguido	2.1250	2.1250	1.4
distorsionado	1.2857	2.0000	2.2
loco	1.1818	2.3636	1.6
angustia	1.2727	2.0000	1.8
repartido	1.9091	2.5455	1.2
distribución	2.0000	2.2222	1.2
distribuciones	2.0000	2.1818	1.2
distrito	1.7273	1.6364	1.8
distritos	1.6667	1.6667	1.8
molestar	1.2000	2.5000	1.8
disturbio	1.2000	2.4000	1.6
perturbado	1.2500	1.8750	1.6
perturbador	1.2222	2.5556	1.6
zanja	1.4444	1.4444	3.0
bucear	2.0909	2.5455	3.0
diverso	2.2000	2.4000	1.4
diversidad	2.3000	2.1000	1.6
divide	1.2857	1.8571	2.0
dividido	1.2500	1.7500	2.2
adivinar	2.3750	1.8750	1.6
división	1.4286	1.8571	2.2
divisiones	1.6364	2.0909	2.2
divorcio	1.2857	2.0000	2.4
hacer	1.5000	2.6250	1.2
doc	2.0000	1.7778	2.4
docilidad	1.8750	1.6250	1.0
doctor	2.1000	2.0000	3.0
doctor	1.9091	2.0000	2.2
doctores	2.0000	1.7778	3.0
doctrina	1.5000	1.7500	1.6
documento	1.2857	1.7143	3.0
documentos	1.3750	1.7500	3.0
esquivar	1.8571	2.2857	2.4
hace	2.0000	2.2143	1.2
doesnt	1.5000	1.8000	1.4
perro	2.5556	2.0000	3.0
perrito	2.5000	2.1000	2.6
perrito	2.3750	1.7500	2.6
perros	2.4286	1.7143	3.0
obra	1.8333	2.5000	1.2
triste	1.8182	1.7273	1.0
muñeca	2.4000	1.4000	3.0
dólar	2.5556	1.4444	3.0
dólares	2.5556	1.5556	3.0
muñecas	2.1667	1.5000	3.0
dolores	1.5714	1.4286	1.8
cúpula	1.5455	1.3636	3.0
nacional	1.7778	1.6667	1.8
dominio	1.3333	2.4444	1.8
dominante	1.9231	2.3846	2.0
dominado	1.5000	2.3750	1.4
dominación	1.2500	2.2500	1.4
dominicano	1.6000	1.8000	2.0
don	1.6000	1.6000	2.2
don*t	1.3333	1.3333	1.6
hecho	2.2222	1.4444	1.4
burros	1.6364	1.7273	3.0
condenado	1.2222	1.5556	2.2
por	1.7778	1.4444	3.0
puertas	1.6667	1.3333	3.0
puerta	1.9091	1.7273	3.0
atontado	1.3750	1.3750	2.2
dosis	1.3750	1.3750	1.6
dosis	1.4286	1.2857	1.4
archivos	1.5000	2.0000	1.4
punto	1.8182	1.5455	3.0
puntos	1.6667	1.3333	3.0
doble	1.8889	1.5556	2.6
doblado	2.0000	1.7500	2.4
duda	1.1818	1.4545	1.0
dudoso	1.2500	1.2500	1.2
indudable	2.0000	1.4444	1.2
dudas	1.2727	1.6364	1.4
masa	2.1111	1.6667	2.6
abajo	1.3000	1.3000	2.6
abajo	1.6250	1.6250	3.0
centro de la ciudad	1.8571	1.4286	3.0
hacia abajo	1.2000	1.7000	2.6
docena	1.7273	1.5455	2.6
docenas	1.7778	1.5556	2.6
dr	1.5556	1.4444	1.0
borrador	1.7273	2.0000	2.4
arrastrar	1.1818	2.0909	2.6
arrastrado	1.1000	1.7000	2.4
arrastrando	1.1250	2.2500	2.4
desagüe	1.2727	2.4545	2.6
drenaje	1.1429	1.7143	2.2
drama	2.0833	2.3333	1.8
dramático	1.8889	2.4444	2.0
dramáticamente	1.6667	2.0000	1.8
bebió	1.4444	2.3333	2.4
cubrir	1.5556	2.0000	2.2
cortinas	1.6667	1.9167	2.2
drástico	1.5385	2.0769	1.2
drásticamente	1.1429	2.1429	1.2
dibujar	1.5000	2.0000	2.6
inconveniente	1.3750	2.1250	1.4
dibujo	2.3077	2.3077	3.0
dibujos	2.2857	1.8571	3.0
dibujado	1.8889	1.8889	2.2
sorteos	1.7500	1.8750	2.0
terrible	1.2857	1.7143	1.2
sueño	2.5455	2.2727	2.6
dreamboat	2.4545	1.4545	2.2
soñado	2.5455	2.1818	2.0
soñando	2.6667	2.1111	1.8
sueños	2.2727	1.7273	2.0
soñado	2.3636	2.0909	2.0
empapar	1.2222	2.1111	1.8
vestir	2.1000	1.8000	2.4
vestido	2.1000	1.8000	2.0
vestidos	1.7500	1.5000	2.2
vendaje	1.6667	2.0000	2.0
dibujó	1.6667	2.0000	1.8
regatear	1.4545	2.3636	2.6
seco	1.4000	1.6000	1.8
deriva	1.4000	1.9000	2.0
a la deriva	1.4286	2.0000	2.2
perforar	1.2500	1.8750	2.6
perforación	1.5000	2.1250	2.6
beber	1.8333	2.0000	2.6
bebida	2.0909	2.3636	2.6
bebidas	2.0000	2.0000	2.4
drippy	1.6250	1.8750	2.2
manejar	2.1111	2.4444	2.6
impulsado	1.7500	2.1250	2.2
conductor	1.8889	2.0000	3.0
conductores	1.9091	2.0909	2.6
entrada de coches	1.7778	1.5556	3.0
conducción	1.8750	2.7500	2.4
inclinarse	1.2857	1.8571	2.0
caído	1.2500	1.6250	2.0
soltar	1.2857	2.0000	2.6
caído	1.2143	2.4286	2.6
goteante	1.2000	2.3000	2.6
gotas	1.4444	2.0000	2.6
condujo	2.0000	2.2000	2.0
soñoliento	1.3750	1.5000	2.0
droga	1.2857	1.2857	2.6
drogas	1.1667	1.3333	2.4
tambor	1.5455	1.9091	2.6
batería	1.6000	2.0000	3.0
borracho	1.6667	2.1111	2.6
seco	1.5556	1.4444	2.2
el secado	1.8182	1.9091	2.6
dude	1.4286	1.4286	2.4
debido	1.4545	1.4545	1.8
excavado	1.3750	1.8750	3.0
por	1.6667	1.7778	2.0
aburrido	1.3077	1.3846	2.2
debidamente	1.7500	1.4286	1.2
tonto	1.5000	1.2500	1.6
capacidad	1.5000	1.6000	2.2
durable	2.0000	2.0000	1.6
duración	1.9167	1.6667	1.0
durante	1.5556	1.5556	1.2
polvo	1.3636	1.3636	2.6
cubos de basura	1.5556	1.4444	2.4
polvoriento	1.1111	1.2222	2.2
holandés	1.3333	1.3333	1.8
deberes	1.5455	2.0000	1.6
deber	1.5000	1.6250	1.6
vivienda	2.0000	1.3750	2.0
habitó	1.2857	1.2857	1.8
dwight	1.6667	1.5000	1.6
moribundo	1.1818	2.2727	2.4
dinámica	2.3333	2.6667	1.0
disfunción	1.1111	2.1111	1.2
disfuncional	1.2857	2.1429	1.4
cada	1.8182	1.5455	1.0
ansioso	2.1250	2.2500	1.6
ansiosamente	2.0000	2.3333	1.2
oreja	1.8182	1.4545	3.0
conde	1.7778	1.5556	1.6
más temprano	1.8889	1.7778	1.6
más temprano	1.7500	1.7500	1.6
temprano	1.2857	1.5714	1.8
ganar	2.1000	2.2000	1.6
ganado	2.2727	2.3636	1.6
serio	1.8889	1.7778	1.6
formalmente	1.8889	2.1111	1.0
ganancias	2.2727	2.1818	2.2
orejas	1.8182	1.7273	3.0
alcance del oído	1.6000	1.5000	1.4
tierra	2.2500	1.5000	3.0
tierra	2.1818	1.6364	1.8
tembloroso	1.5714	2.7143	2.2
terroso	2.2500	1.7500	1.8
facilitar	2.5556	1.5556	1.2
más fácil	2.3333	1.5556	1.2
más fácil	2.2222	1.6667	1.2
fácilmente	2.3333	2.3333	1.2
este	1.9167	1.7500	2.0
pascua de resurrección	2.1538	1.6923	2.2
oriental	1.7143	1.5714	1.4
fácil	2.3333	1.8333	1.2
comer	2.6250	2.5000	2.6
comido	2.2308	2.0769	2.2
comiendo	2.2857	2.4286	2.6
excéntrico	1.5556	2.1111	1.2
echo	1.6250	1.5000	2.2
económico	1.2857	1.7143	1.2
económico	1.9091	1.8182	1.2
económicamente	1.6364	1.8182	1.2
ciencias económicas	1.4545	1.8182	1.6
economía	1.4444	2.0000	1.4
ecuménico	1.6364	1.8000	1.0
borde	1.5455	1.7273	2.8
bordes	1.6000	1.6000	2.6
edicto	2.0000	2.0000	1.0
edición	1.8000	1.5000	1.2
ediciones	1.8750	1.3750	1.2
editor	1.6667	1.6667	1.6
editorial	1.6667	1.8889	2.0
editoriales	1.6364	1.6364	1.8
editores	1.7000	1.8000	1.6
educado	2.6000	2.3000	1.4
educación	2.4286	2.1429	1.8
educativo	2.1250	2.1250	1.2
educador	2.1250	1.7500	1.8
efecto	1.6667	1.6667	1.0
efectuado	1.8182	2.0000	1.2
eficaz	1.8571	2.0000	1.2
eficazmente	1.8750	2.1250	1.2
efectos	1.7778	2.0000	1.2
eficiencia	2.1250	2.2500	1.0
eficiente	2.2222	2.1111	1.0
efigie	1.7273	1.5455	1.0
esfuerzo	2.3333	2.4444	1.8
esfuerzos	2.1429	2.8750	1.6
p.ej	1.8333	1.5714	1.2
huevo	1.7143	1.2500	3.0
huevos	1.8333	1.2857	3.0
ego	1.6154	2.0000	1.8
ocho	1.7778	1.4000	3.0
dieciocho	1.8750	1.4444	2.8
decimoctavo	1.7778	1.3000	2.6
octavo	1.7143	1.2500	2.4
ochenta	1.6667	1.0000	2.8
ya sea	1.8000	1.3333	1.0
elaborar	2.1000	2.2727	1.2
codo	1.8889	1.6000	3.0
mayor	1.7500	1.3333	3.0
mayor	2.0000	1.6667	3.0
elegido	1.8889	2.7000	1.8
elección	1.8333	2.5714	2.8
elecciones	2.0000	2.7273	2.4
electoral	1.7143	1.6250	1.2
eléctrico	1.8750	2.0000	2.4
eléctrico	2.0000	2.0769	2.4
electricidad	2.0000	2.5000	2.6
electrón	1.8571	2.7500	2.6
electrónico	1.8889	2.4000	2.2
electrónica	2.0000	2.4000	1.6
electrones	1.9091	2.3333	2.4
elegancia	2.1250	1.3333	2.2
elegante	2.3000	1.5455	2.2
elemento	1.8750	1.4444	2.4
elemental	2.1250	1.4444	1.0
elemental	2.2000	1.0000	1.8
elementos	2.2000	1.8182	2.2
elefantes	2.4286	2.0000	3.0
elevado	2.0000	2.2500	3.0
ascensor	2.0000	2.4286	3.0
once	2.0000	1.4167	3.0
elegible	2.2000	1.8182	1.4
eliminar	1.5000	2.4444	1.4
eliminado	1.7143	2.3750	1.6
eliminando	1.8333	2.1429	1.8
élite	1.9000	1.2727	1.6
elocuente	2.0000	1.3750	1.4
más	1.7500	1.2222	1.2
en otra parte	1.9000	1.5455	1.2
elude	1.3750	2.0000	1.6
emancipación	2.3750	1.8889	1.2
embarazoso	1.7143	2.0000	2.2
embajada	1.6667	1.2857	2.8
ascuas	2.3333	1.3000	2.2
encarnación	2.0000	2.0000	1.6
abrazo	2.2500	2.4444	2.8
surgir	1.8750	2.5556	2.6
surgido	2.2000	2.0000	2.0
emergencia	1.6000	2.7273	2.6
emergente	2.0000	2.5000	1.8
emoción	2.4286	2.3750	2.6
emocional	2.3000	2.5455	3.0
emocionalmente	2.3333	2.7143	1.6
emociones	2.5455	2.4167	2.2
emperador	1.7500	1.6667	2.8
énfasis	2.0000	1.8889	1.2
enfatizar	2.0000	2.4444	1.2
enfatizado	2.0000	2.5556	1.0
imperio	2.2727	1.9167	2.8
empírico	1.8333	1.5385	1.8
emplear	1.6667	2.1429	2.0
empleado	2.0000	2.1667	2.4
empleado	2.2857	2.1250	3.0
empleados	2.2308	2.5000	3.0
empleador	2.1667	2.1429	3.0
empleadores	2.1250	2.1111	2.6
empleando	2.2857	2.2500	1.4
empleo	2.3333	2.4286	1.6
emplea	2.4000	2.1818	1.2
empoderamiento	2.0000	2.8182	1.4
vacío	1.3000	1.0000	3.0
vaciar	1.7500	1.6667	3.0
habilitar	2.3000	1.9091	1.8
habilitado	2.3000	2.0000	1.4
permitiendo	2.1111	1.8000	1.2
promulgada	2.0000	2.0000	1.2
adjunto	2.0000	1.7000	2.2
encuentro	2.4286	2.6250	2.2
encontrado	2.1250	2.4444	1.8
alentar	2.3750	2.4444	2.2
alentado	2.5000	2.5455	2.2
ánimo	2.5556	2.4000	1.8
alentador	2.3333	2.2000	2.2
fin	1.6667	1.1429	3.0
endeavour	1.6667	2.2857	1.4
terminado	1.8571	1.2500	1.6
finalizando	2.0000	1.0000	2.0
interminable	1.7000	1.1818	2.2
termina	1.8333	1.1429	1.6
resistencia	1.8571	2.6250	2.4
soportado	2.0000	1.8889	1.2
duradero	2.2857	2.0000	1.2
enemigos	1.5000	2.5556	3.0
enemigo	1.4000	2.2727	3.0
energético	2.2500	3.0000	3.0
energías	2.0000	2.8750	2.2
energía	2.0000	3.0000	2.4
forzado	1.5714	2.7500	2.2
aplicación	1.8333	2.7143	2.0
contratar	2.0769	2.8571	1.8
comprometido	2.2222	2.2000	1.4
compromiso	2.3750	2.3333	3.0
motor	1.8889	2.4000	3.0
ingeniero	2.0000	1.8750	3.0
ingenieria	1.8333	1.7143	1.6
ingenieros	1.8000	1.6667	3.0
motores	2.1000	2.0909	3.0
inglés	2.2222	1.5000	2.4
inglés	2.2500	1.4444	3.0
disfrutar	2.2500	2.2222	1.8
disfrutado	2.2500	2.2222	1.6
disfrutando	2.1667	2.4286	2.2
disfrute	2.5000	2.1818	1.8
disfruta	2.2857	2.3750	1.8
alistado	1.8750	1.7778	1.8
animando	2.6667	2.3077	1.0
enorme	2.2857	2.0000	2.8
suficiente	2.0000	1.5000	1.8
consultas	2.0000	2.0000	1.6
furioso	1.7778	2.9000	2.2
junto	2.1818	1.6667	2.0
entrar	2.0000	1.7778	3.0
ingresó	2.0000	1.8182	2.4
entrando	2.0000	1.6667	2.4
empresa	2.2500	1.7778	2.2
empresas	2.0000	1.3333	2.0
entra	2.2000	2.1818	2.2
entretener	2.1429	2.5000	2.6
entretenido	2.2857	2.0000	2.6
entretenido	2.1667	2.4286	2.6
entretenimiento	2.5455	2.5833	2.4
entusiasmo	2.5000	2.7273	2.6
entusiasta	2.3750	2.6667	2.6
todo	1.5714	1.5000	1.4
enteramente	1.4000	1.4286	1.4
entidades	1.6000	1.9091	1.0
intitulado	1.7143	1.3750	1.0
entidad	1.5000	1.4444	1.2
entrada	1.7000	1.6364	2.6
rogar a	2.1250	1.5556	1.2
entradas	1.7500	1.5556	1.6
entrada	1.5714	1.7500	2.2
sobre	2.0000	1.0000	3.0
envidioso	1.5556	2.2000	1.8
ambiente	1.8000	1.9091	2.8
enzimas	2.1250	2.1111	2.4
épico	2.0000	2.0000	1.6
epidemia	1.6000	2.3636	2.0
episodio	2.2000	1.8182	2.4
igual	2.3333	1.5000	2.4
igualdad	2.1429	1.2500	1.6
igualmente	2.3000	1.3636	1.4
ecuación	1.8333	1.2857	2.8
ecuaciones	1.8182	1.5833	2.8
ecuestre	2.3750	2.4444	2.8
equilibrio	2.5000	1.7778	2.6
equipo	2.2857	1.6250	3.0
equipado	2.2500	2.0000	2.0
equitativo	2.0909	1.7500	1.4
equivalente	2.0000	1.5385	1.4
era	2.1667	1.1429	1.2
borrar	1.6000	2.3333	3.0
erguido	2.1429	2.7500	2.8
erigido	2.2308	2.5714	2.6
recados	2.0000	2.1429	2.0
error	1.7500	1.4444	2.8
errores	1.8571	1.5000	2.4
escape	2.0000	3.0000	2.8
escapado	2.1000	3.0000	3.0
especialmente	2.3000	1.6000	1.0
ensayo	1.7000	1.7273	3.0
esencia	2.3333	1.3000	1.6
esencial	2.2000	1.6364	1.4
esencialmente	2.0000	1.5455	1.2
establecer	2.2222	2.2000	1.2
establecido	2.1250	2.0000	1.2
estableciendo	2.3333	2.2000	1.2
establecimiento	2.3750	1.8889	2.2
inmuebles	1.8750	1.4444	3.0
estimar	1.8571	1.8750	1.8
estimado	1.9000	2.2727	1.2
estimados	1.8889	1.9000	1.6
etc	2.0000	1.5455	1.2
eterno	2.1667	1.4286	2.0
ético	2.0000	1.7143	1.4
ética	1.7143	1.6250	1.2
étnico	1.4000	1.3333	2.6
europeo	1.7000	1.5455	2.8
evaluar	2.0000	2.4286	2.2
evaluado	1.8571	2.1250	2.2
evaluación	1.8889	2.3000	2.4
incluso	2.0000	1.1250	1.8
noche	2.0000	1.0000	3.0
noches	2.5000	1.1818	2.6
evento	2.3750	2.0000	3.0
memorable	2.1667	2.1429	1.8
eventos	2.1667	2.2857	2.8
eventual	1.7143	1.3750	1.0
finalmente	1.6667	1.4286	1.0
nunca	2.0769	1.6429	1.0
cada	1.8889	1.5000	1.0
todos	2.3750	1.8889	2.0
cada día	1.7778	1.7000	2.0
todo el mundo	2.2857	1.6250	2.4
todo	1.8333	1.4286	2.2
en todos lados	2.2500	1.5000	2.2
evidencia	2.1000	1.7273	2.2
evidenciado	2.1111	1.7000	1.2
evidente	1.7500	1.6667	1.2
evidentemente	1.7500	1.5556	1.2
mal	1.8750	2.4444	2.8
evocando	2.0000	2.4286	1.8
evolución	2.3000	2.0000	2.6
exacto	1.8571	1.2500	1.4
exactamente	2.2500	1.4444	1.0
exagerado	1.8333	2.5385	1.2
examen	1.7143	2.3750	3.0
examen	2.0000	3.0000	2.8
examinar	1.7778	2.7000	2.4
examinado	1.6667	2.4000	1.8
examinador	1.8182	2.2500	2.8
ejemplo	2.1250	1.5556	2.4
ejemplos	2.1000	1.5455	2.6
exámenes	1.6667	2.3000	2.8
exceder	2.2500	2.1111	1.4
excede	2.0000	2.0000	1.0
excelencia	2.5000	2.3636	1.2
excelente	2.1429	2.1250	1.6
excepto	1.7143	1.6250	1.4
excepción	1.5000	1.4286	1.4
excepcional	2.4444	2.0000	1.4
excepciones	1.7000	1.5455	1.2
exceso	1.8750	1.7778	1.4
excesivo	1.7143	2.2500	1.4
intercambiar	1.8333	2.5714	3.0
emocionado	2.5000	2.9091	3.0
emoción	2.2857	2.8750	2.8
emocionante	2.5000	2.7778	2.6
exclamó	2.2000	2.6364	1.4
excluyendo	1.5556	1.5000	1.8
exclusivo	1.8750	1.6667	1.4
exclusivamente	2.0000	1.5000	1.2
excusa	2.1667	1.5714	1.6
ejecutado	1.6667	2.3636	3.0
ejecución	1.6000	2.6364	3.0
ejecutivo	2.2500	1.8889	2.2
ejercicio	2.6250	3.0000	3.0
ejercido	2.2000	2.7273	2.6
ceremonias	2.6000	2.9091	2.8
exercycle	1.8889	2.5000	1.8
ejercer	2.2857	2.4444	1.6
ejercido	2.2000	2.5455	1.4
agotado	2.0000	2.2857	2.8
agotador	1.5455	2.0833	2.0
agotamiento	1.8750	1.8889	1.8
exposición	2.0000	2.0000	2.0
exhibido	2.0000	1.8750	1.4
exposición	2.2500	1.8889	2.4
exposiciones	2.0000	2.2500	2.2
exiliados	1.5833	2.0769	1.2
existe	2.2857	1.5000	2.4
existió	2.2000	1.0000	1.4
existencia	2.4286	1.6250	1.4
existente	2.5385	1.7143	1.4
existe	2.5000	1.2857	1.4
expandir	2.1250	2.6667	2.4
expandido	2.0000	2.1250	2.2
en expansión	1.6667	2.7143	2.2
expansión	2.3000	2.5455	2.6
esperar	2.4000	1.6364	1.6
expectativa	2.1000	2.0000	1.4
esperanzas de heredar	1.8889	2.2000	1.4
esperado	1.8000	1.5455	1.4
esperando	2.2000	2.0909	2.0
espera	2.1111	1.7000	1.2
expedición	2.0000	2.2222	2.4
gastado	1.5000	1.6000	1.6
gasto	1.8750	1.8889	1.8
gastos	1.3750	2.1111	1.8
gastos	1.2857	1.8750	2.0
gastos	1.2000	2.0000	1.6
costoso	1.3333	2.0000	2.6
experiencia	2.4000	2.3636	1.6
experimentado	2.0000	2.1429	2.0
experiencias	2.1667	2.2857	1.8
experimentar	1.8571	2.3750	2.6
experimental	1.4000	2.1667	1.8
experimentación	1.9000	2.5455	2.2
experimentos	1.8333	2.5714	2.2
experto	2.1429	2.0000	2.4
expertos	2.0000	2.1000	2.4
explique	1.8750	2.3333	1.4
explicado	1.8750	2.2222	1.4
explicando	1.9000	2.4545	1.6
explica	2.0000	2.3333	1.2
explicación	1.8333	2.1429	1.2
explicaciones	1.5000	2.1429	1.0
explícito	1.5000	2.4286	2.4
exploración	2.5000	2.7143	2.4
explorar	2.4615	2.7857	2.2
explorado	2.5556	2.6000	2.0
explorador	2.5000	2.7778	2.4
explosión	1.2222	3.0000	3.0
exportar	1.8571	1.7500	2.0
exportaciones	1.6667	1.8571	1.8
expuesto	2.0000	1.8333	2.6
exposición	1.5000	2.2727	2.0
exprimir	2.2222	2.5000	1.4
expresado	1.8750	2.3333	1.0
expresando	1.8750	2.5556	1.2
expresión	1.8750	2.3333	1.8
expresiones	1.8333	2.1429	2.0
autopista	1.5000	2.1818	3.0
ampliar	1.8571	1.7500	2.0
extendido	1.8750	2.0000	1.4
extensión	2.0833	2.0000	1.8
se extiende	1.7143	1.7500	1.2
extensión	1.5714	1.8750	2.0
extenso	1.8000	2.1818	1.0
extensamente	1.7778	2.1000	1.0
grado	1.7273	1.7500	1.2
exterminar	1.1250	2.4444	2.2
externo	2.0000	2.0000	2.2
extra	2.2222	2.0000	1.8
extraordinario	2.7500	2.3333	1.6
extremo	2.6000	2.6667	2.0
extremadamente	2.4000	2.5455	1.4
exultar	1.7143	1.6250	1.4
ojo	2.4286	1.2500	3.0
ojos	2.3333	1.4286	3.0
colmillos	1.7778	1.7000	2.2
tela	2.0000	1.4000	2.8
tejidos	2.0000	1.2222	2.6
cara	2.2857	1.7500	3.0
enfrentado	1.6667	1.7143	1.0
caras	2.0000	1.7273	2.8
facilitar	2.0000	1.7500	1.4
instalaciones	2.0000	1.6667	2.0
instalaciones	2.1000	1.9091	2.0
frente a	2.1111	2.0000	2.0
hecho	2.0000	2.0000	1.2
factor	1.5714	1.7500	1.0
suerte	1.5000	1.7143	2.8
factores	1.6667	1.7000	1.2
fábrica	1.7000	1.8182	2.8
hechos	2.0000	1.7778	1.0
facultad	1.7500	1.7778	2.0
descolorido	1.1000	1.6364	2.4
fallar	1.0000	1.8182	1.8
ha fallado	1.0000	1.5000	1.6
defecto	1.0000	1.8750	1.6
falla	1.0000	1.8000	1.0
fracaso	1.0000	1.7143	2.2
débil	1.1818	1.5833	2.2
justa	2.6250	1.5556	1.8
bastante	2.1250	1.7778	1.4
fe	2.4286	1.5000	2.0
fiel	2.6250	2.1111	1.8
falso	1.2000	1.2727	1.6
otoño	1.5833	2.1538	2.6
caído	1.2857	1.5000	2.2
que cae	1.2000	2.1667	2.6
caer	1.1429	1.6250	2.6
caídas	1.3077	2.2857	2.6
falso	1.3333	1.0000	1.4
fama	2.6250	2.7778	1.6
familiar	2.2857	1.8750	2.0
familiaridad	2.0000	1.5714	1.4
familias	2.6000	1.9091	2.8
familia	2.4444	1.9000	2.6
famoso	2.5000	2.5455	1.8
ventilador	2.2222	1.8000	2.8
fanático	1.3000	2.7273	2.2
lujoso	2.6000	2.1818	2.4
aficionados	2.3333	2.3000	2.6
fantástico	2.5000	2.2222	1.8
fantasía	2.6667	2.3000	2.6
lejos	1.5000	1.6667	2.2
despedida	1.1250	1.8889	1.8
granja	1.8571	2.0000	3.0
agricultor	2.0000	1.7273	3.0
agricultores	2.0000	2.0000	2.8
agricultura	2.1000	2.3636	2.4
granjas	2.0000	1.8571	2.8
hipermétrope	1.1667	1.2857	1.2
más lejos	1.4286	1.5000	1.4
fascinante	2.8000	2.5000	1.6
moda	2.7000	2.0909	2.0
de moda	2.3333	1.5714	2.0
rápido	2.2857	2.3750	2.0
pegado	2.1111	1.7000	2.0
más rápido	2.3750	2.5556	1.6
grasa	1.1250	1.3333	3.0
fatal	1.0000	2.2727	2.2
destino	1.7500	1.4444	1.6
padre	2.3333	1.7143	3.0
padres	2.3333	1.5714	2.0
padres	2.5000	1.8571	2.0
fatiga	1.1667	1.2857	2.2
grasas	1.3077	1.4286	1.2
grifo	1.7778	1.6000	2.8
favor	2.3750	1.6667	1.6
favorable	2.5556	2.0000	1.6
favorablemente	2.4286	2.0000	1.6
favorecido	2.3333	1.5714	1.8
favorito	2.2000	1.8333	1.8
favoritos	2.6000	2.4545	1.8
favores	2.5556	1.8000	1.6
favorecido	2.1250	1.6667	1.6
favorito	2.5000	1.8889	1.8
favores	2.1250	1.7778	1.6
fbi	1.5000	1.8571	2.0
miedo	1.0000	2.3636	2.4
temido	1.1429	1.7500	1.8
temeroso	1.1250	2.0000	2.4
miedos	1.1667	2.0769	2.4
factible	1.8571	1.6250	1.2
plumas	1.8571	1.3750	3.0
característica	1.9000	1.8182	1.8
caracteristicas	2.1111	1.9000	2.0
febrero	1.7273	1.6667	2.6
federal	1.5000	1.2222	2.0
federación	1.9000	1.5455	1.8
cuota	1.3333	1.8000	1.4
alimentar	2.2500	1.8889	2.4
alimentación	2.4000	1.8333	2.6
feeds	2.4000	2.2727	1.8
sensación	2.5714	2.1250	2.0
sensación	2.7143	2.0000	1.6
sentimientos	2.3333	2.1429	1.6
siente	2.0000	1.6000	1.6
matrícula	1.3333	1.6000	1.6
pies	1.3750	1.6667	3.0
cayó	1.4286	2.0000	2.2
compañero	1.6667	1.2857	2.6
becarios	2.1000	1.5455	1.8
compañerismo	2.0000	1.7500	1.2
felón	1.1250	2.2222	1.8
sintió	2.1000	1.7273	2.2
hembra	2.3333	1.9000	3.0
hembras	2.5000	1.7778	2.8
femenino	2.4286	1.5000	2.4
pantano	1.6667	1.2857	1.0
cerca	1.6667	1.6000	3.0
cercas	1.7000	1.5455	2.8
ferrari	2.3750	2.4444	3.0
transportar	1.8750	2.1111	2.8
fertilidad	2.2000	2.1818	1.8
festival	2.6000	2.6364	2.6
fiebre	1.2222	1.7000	2.4
pocos	1.3333	1.1429	1.4
menos	1.4444	1.3000	1.2
fiat	1.8333	1.2857	1.6
fibra	1.9000	1.5455	2.4
fibras	1.8750	1.2222	2.4
ficción	2.1250	1.8889	1.2
ficticio	2.1429	1.6250	1.4
movido	1.5000	2.0000	1.6
inquieto	1.3000	2.0909	1.6
campo	1.8333	1.6923	3.0
campos	1.5714	1.6250	2.8
más feroz	1.4000	2.1667	1.6
quince	1.8571	1.5000	2.4
quinto	1.7692	1.6429	2.2
cincuenta	1.3333	1.4286	2.6
cincuenta	1.6250	1.5556	2.0
higo	1.4286	1.5000	2.0
lucha	1.3333	2.5714	3.0
combatientes	1.6000	2.5455	2.6
lucha	1.1111	2.8000	2.6
higos	1.6250	1.4444	2.0
figura	1.7778	1.6000	2.2
figurado	1.7000	2.0909	1.4
figuras	1.7000	1.4545	1.8
archivo	1.6667	1.6000	2.0
archivado	1.6250	2.0000	1.4
archivos	1.6667	1.6000	2.6
presentación	1.6250	2.1111	2.0
llenar	1.7500	1.6667	2.2
lleno	1.5714	1.6250	1.8
relleno	1.9000	2.0000	2.6
película	2.0000	1.9000	2.6
películas	2.2000	2.0000	2.4
final	1.1667	1.5714	1.2
finalmente	2.0000	1.1429	1.0
finales	1.2857	1.7500	2.0
financiar	1.6000	1.3333	2.0
financiado	1.8000	1.7273	1.4
financiero	1.6667	1.2857	1.6
financiación	1.4286	1.5000	1.4
encontrar	2.3333	2.2000	1.6
hallazgo	2.1250	2.3333	1.4
recomendaciones	2.1250	2.0000	1.8
