cru	1.2857	1.5000	1.0
cruel	1.2500	1.5455	2.0
crueltat	1.2222	2.3333	1.8
aixafat	1.4444	2.1667	1.4
plorar	1.4286	2.4000	3.0
plor	1.4286	2.7000	2.8
vidre	2.1111	1.5000	3.0
cadell	1.2500	1.4286	2.6
cadell * s	1.9000	1.8462	2.4
cuba	1.7500	1.6364	2.8
cubà	1.5714	1.6000	2.6
cúbic	1.5714	1.5000	2.0
abraçar	2.4286	1.9000	3.0
mims	2.6000	2.3077	3.0
abraçades	2.4000	2.4615	3.0
culte	1.4000	1.7500	2.4
cultivat	1.2500	1.5714	2.0
cultural	2.0000	1.5000	1.8
cultura	2.0909	1.9286	2.6
cultures	2.2000	1.7500	2.8
acumulatiu	1.6667	1.4444	1.0
tassa	1.6667	1.4444	3.0
tasses	1.6000	1.3750	2.8
vorada	1.7778	1.5000	3.0
qualla	1.3750	1.6364	1.4
capellà	2.5556	2.0000	2.0
curiositat	2.1429	2.3000	1.6
curiós	2.2000	2.0769	1.4
curiosament	2.1250	2.1818	1.4
arrissat	1.8571	1.9000	2.2
moneda	1.6250	1.5455	2.8
actual	2.1111	1.7500	2.0
actualment	1.6667	1.5556	1.2
pla d'estudis	1.8571	1.4000	2.0
curs	1.2857	1.6000	1.0
maledicció	1.2500	2.1818	2.2
maleït	1.2222	1.9167	2.0
curt	1.8750	1.2727	1.0
cortina	1.6000	1.3750	3.0
corba	1.5000	1.5556	3.0
corbes	1.8333	1.4444	3.0
costum	1.6000	1.3750	2.0
consuetudinari	1.8889	1.5833	1.0
client	1.5000	1.5556	3.0
clients	1.8333	1.5556	3.0
duana	1.7143	1.5000	2.4
tallada	1.5000	1.8889	3.0
tallar	1.4444	1.6667	1.8
retallades	1.4444	2.0000	2.6
tall	1.4286	2.1000	3.0
cianur	1.4286	1.6000	2.4
cicle	2.0000	2.0000	2.4
cilindre	1.6667	1.3333	3.0
cilíndric	1.4000	1.2500	2.4
pare	2.5833	2.1333	3.0
pare * s	2.2857	1.8000	3.0
diari	1.8571	1.7000	1.8
lacti	2.0000	1.8182	2.8
dany	1.5000	2.2222	2.8
maleïda	1.4000	1.8750	1.2
maleït	1.5000	2.0000	1.0
humida	1.1111	1.1667	2.2
dansa	2.2857	2.3000	3.0
dansat	2.2857	2.6000	2.6
ballarí	2.1667	2.3333	3.0
ballarins	2.4000	2.3846	3.0
balls	2.3333	2.4444	2.6
ball	2.4000	2.6923	2.8
dandi	2.2857	1.5000	1.0
perill	1.3333	2.4444	2.6
perillós	1.4000	2.6154	1.8
perills	1.3333	2.4444	2.0
donar	1.3333	2.4444	1.6
atrevit	1.5000	2.1818	1.6
daren * t	1.3750	1.7273	1.2
dit atrevit	1.5455	1.7143	1.2
atrevit	1.8571	2.3000	1.4
fosc	1.4444	1.5000	3.0
foscor	1.1429	1.7000	2.8
volgut	1.8571	1.7000	2.0
condemnat	1.5000	1.1429	1.2
sargit	1.2222	1.8333	1.2
dard	1.6667	1.4444	3.0
dard * s	1.6667	1.6667	2.4
guió	1.5000	2.3333	2.2
dades	1.7000	1.6154	2.6
data	2.3333	2.1667	3.0
datat	2.1429	1.7000	2.6
dates	2.5714	1.8000	2.8
filla	2.3333	1.7778	3.0
filles	2.6000	1.7692	3.0
alba	2.1667	1.4444	2.6
fet de dia	1.8571	2.0000	1.2
dia	2.4444	1.5833	2.6
dia * s	2.3750	1.6364	2.6
somni del dia	2.7500	1.7273	2.4
llum de dia	2.6667	1.6667	3.0
dies	2.1667	1.7778	2.6
durant el dia	2.4286	1.8000	2.8
enlluernar	2.3333	2.3333	1.6
mort	1.4444	1.5000	3.0
punt mort	1.6000	1.4545	2.0
mortal	1.3636	2.0000	2.8
sord	1.5455	1.4545	2.4
acord	1.7778	2.3000	2.0
comerciant	1.6667	2.0000	2.8
distribuïdors	1.5455	2.3333	2.6
tractar	1.8333	2.5714	2.2
ofertes	1.9167	2.2308	2.0
tractat	2.1000	2.0909	1.6
degà	1.7778	1.8000	2.0
volgut	2.3333	1.7000	1.6
estimats	2.1111	1.7000	1.4
mort	1.6667	1.3846	2.6
debat	1.7500	2.6154	2.8
deute	1.7143	1.6250	1.8
deutes	1.8333	1.4286	1.4
debut	1.7143	1.6250	1.4
dècada	1.9231	1.3571	1.0
dècades	1.7143	1.3750	1.0
decaïment	1.5000	1.8889	2.6
mort	1.6250	1.4444	2.8
desembre	1.8571	1.5000	2.8
decència	2.4545	1.6667	1.6
bo	2.2000	1.9091	1.6
decentment	2.5455	1.6667	1.2
decidir	2.1111	2.2000	1.4
decidit	1.9167	2.0000	1.6
decideix	2.1000	2.3636	1.2
decidir	2.2222	2.4000	1.4
decisió	2.1000	2.1818	1.6
decisions	2.2727	2.2500	1.4
decisiu	2.0000	1.8889	1.2
coberta	1.8889	1.4000	2.8
declaració	2.0000	2.0000	1.8
declarat	1.8000	2.4545	1.6
declara	2.0909	2.5000	1.2
declarant	2.1000	2.3636	1.2
disminució	1.5714	2.1250	2.0
disminuït	1.5000	1.7778	1.8
disminuir	1.7500	1.8889	2.4
dedicat	2.2857	2.1250	1.8
dedicació	2.5455	1.9167	1.6
deducció	1.8571	1.8750	1.6
deduccions	1.8750	1.6667	1.6
considerarà	1.6667	1.5556	1.0
profund	2.0000	1.4444	3.0
més profunda	2.0909	1.6667	2.8
més profunda	2.1818	1.3333	2.8
profundament	2.0000	1.4000	2.2
cérvol	1.7778	1.8000	3.0
derrota	1.5000	2.4444	2.6
derrotat	1.5000	2.3333	2.4
defectes	1.7143	1.6250	2.2
defensar	2.0000	2.6000	2.4
acusats	1.6667	1.7000	2.6
defensat	2.1111	2.0000	2.0
defensar	1.8000	2.4000	2.0
defensa	1.6250	2.2222	2.0
defenses	1.8571	1.8750	2.0
defensiva	2.0000	2.2857	2.0
deficiències	1.4545	1.2500	1.0
deficiència	1.4444	1.3000	1.2
dèficit	1.3333	1.4000	1.2
profanant	1.5000	1.5556	1.2
definir	1.9167	1.7692	1.2
definit	1.7500	1.6667	1.2
definint	1.9167	2.1538	1.0
definit	1.5556	1.7000	1.2
definitivament	2.0000	1.5556	1.2
definició	1.7500	1.8462	1.2
desinflat	1.5000	1.6667	2.6
degradat	1.6250	2.0000	1.2
es degrada	1.8000	2.3636	1.0
grau	2.1000	2.0000	2.2
graus	1.9167	1.9231	2.0
abatut	1.6667	1.6000	1.2
retard	1.3636	1.3333	1.6
retardat	1.6667	1.5000	1.6
delegats	1.7778	1.8000	1.8
delegació	1.8333	1.7143	1.6
deliberat	1.6364	2.0833	1.4
deliberadament	1.7500	2.0000	1.2
delicat	2.2500	1.3333	2.8
delícia	2.3750	2.2222	2.4
encantat	2.4167	2.4615	2.2
encantador	2.5455	2.1667	2.0
delirant	1.7778	2.5000	2.4
lliurar	2.0000	2.2000	2.8
alliberat	2.1250	2.3333	2.0
lliurament	2.1818	2.5000	2.4
demanda	1.7500	2.4444	2.4
exigit	1.7778	2.5000	1.6
exigent	1.5455	2.7500	1.8
demandes	1.5556	2.4000	1.4
demòcrata	1.6000	1.5455	2.0
democràtic	1.8750	1.5556	1.6
demòcrates	1.5714	1.5000	2.4
demogràfic	1.9000	1.5455	1.0
demostrar	1.8182	2.2500	2.2
demostrat	1.7778	2.0000	1.6
demostració	1.8000	2.1818	2.8
negació	1.3636	1.9167	1.2
negat	1.4545	1.9167	1.2
denominacions	1.6667	1.4000	1.0
densitat	1.7778	1.4000	2.2
dental	1.6364	1.9167	3.0
dentista	1.8333	2.1429	3.0
denver	2.0833	1.4615	2.0
negar	1.6667	1.7000	1.4
negant	1.4444	2.1000	1.4
sortint	1.4444	2.3000	2.0
departament	1.7778	1.7000	2.4
departament * s	1.8333	1.6154	1.8
departaments	1.7500	1.6923	2.4
sortida	1.8571	2.0000	1.8
dependre	1.6667	1.5714	1.4
dependència	1.5714	2.0000	1.2
dependent	1.6923	1.5000	1.2
dependent	1.8571	1.8750	1.0
depèn	1.6667	2.0000	1.0
dipositat	2.0000	2.1111	2.4
dipòsit	1.7143	1.1250	1.6
depreciació	1.5455	1.6667	1.0
deprimit	1.5455	1.8333	2.8
depressió	1.5455	1.5000	2.4
profunditat	1.8889	1.6000	2.4
profunditats	2.0000	1.3333	1.8
diputats	1.7000	1.7273	2.6
diputat	1.6667	1.6000	2.8
derivar	1.9000	1.9091	1.2
derivat	2.0909	1.8333	1.2
descendent	1.7500	2.3333	2.2
descens	2.0000	2.1000	1.6
descriure	1.7778	2.1000	1.2
descrit	1.9000	2.0909	1.2
descriu	2.0909	2.1667	1.2
descrivint	2.1000	2.3636	1.2
descripció	1.7143	1.5000	1.2
descripcions	2.0000	1.4444	1.0
desegregació	2.1250	1.7778	1.4
desert	2.0000	1.7500	2.8
desert	1.4545	1.5833	2.4
merèixer	2.0000	1.7500	1.4
merescut	2.0000	1.8889	1.2
mereix	2.1111	1.7000	1.2
disseny	2.0000	1.6667	2.8
designat	2.0909	1.9167	1.6
dissenyat	1.9091	2.0000	1.4
dissenyador	2.1111	1.7000	2.6
dissenyadors	1.8750	1.7778	2.4
dissenys	2.0000	1.7778	2.6
desitjable	2.3750	2.0000	2.4
desig	2.1429	2.3750	1.6
desitjat	2.5000	2.4667	1.4
desitjos	2.4000	2.1818	1.6
escriptori	1.7778	1.3000	3.0
desesperació	1.5000	1.9091	1.6
desesperat	1.5000	2.2222	2.0
desesperadament	1.7143	2.2500	1.4
tot i	1.6667	1.1429	1.0
destí	2.4545	1.9167	1.6
destruir	1.4000	2.2727	2.8
destruït	1.4444	2.4000	2.4
destruint	1.5000	2.3333	2.4
destrucció	1.5000	2.6923	2.6
destructiu	1.5714	2.3750	2.0
separat	1.6364	1.8333	1.6
detall	1.8889	1.4000	1.6
detallat	1.8750	1.5556	1.6
detalls	1.7500	1.5385	1.4
detectar	1.7500	2.1111	1.0
detectat	1.3750	2.2222	1.0
detecció	1.6000	2.1818	1.0
detectiu	1.8000	1.9091	2.8
detectius	1.9167	2.0769	3.0
detergent	2.0000	1.3000	3.0
determinació	2.3636	2.5000	1.6
determinar	2.1111	2.0000	1.0
determinat	2.3333	2.3000	1.6
determina	1.6667	2.2857	1.4
determinar	1.9091	2.1667	1.0
detroit	1.6250	1.2500	3.0
desenvolupar	2.0000	2.1111	1.0
desenvolupat	1.8750	1.8889	1.6
desenvolupament	2.4167	2.6154	1.4
desenvolupament	2.3636	2.6667	1.4
desenvolupaments	2.2222	2.2000	1.6
desenvolupa	1.8889	2.2000	1.4
desviació	1.5000	2.1111	1.0
dispositiu	1.9091	1.5000	2.6
dispositius	1.7500	1.4444	2.6
diable	1.4444	1.9000	3.0
diabòlic	1.6364	2.3333	2.2
ideat	1.6667	1.7000	1.0
dedicar	2.1000	2.2727	1.0
dedicat	2.0000	2.1111	1.0
dedicant	1.8571	2.3750	1.0
devoció	2.3000	1.9091	1.2
diagnòstic	1.8182	2.0000	1.8
diagnòstic	1.6667	1.6000	1.0
diagrama	1.7778	1.6000	3.0
marcar	1.9091	1.9167	3.0
marcat	1.9091	2.0833	1.6
diàleg	2.1000	2.3636	2.8
diàmetre	1.8889	1.4000	2.0
diu	1.9091	1.6667	3.0
dictadura	1.8333	2.0000	1.6
diccionari	1.9167	1.4615	3.0
va fer	1.7778	1.9000	1.0
didn * t	1.7778	1.6000	1.0
la	1.4444	2.0000	2.6
mort	1.4444	1.7000	2.8
dies	1.5000	1.7692	2.6
dieta	1.6923	1.9286	2.4
fer dieta	1.4286	2.3750	2.2
diferir	1.6667	1.4286	1.0
diferia	1.6250	1.8889	1.0
diferència	1.6154	1.7857	1.2
diferències	2.0000	1.5000	1.4
diferent	1.8889	1.7000	1.4
diferencial	1.7500	1.4444	1.2
diferentment	1.5714	1.2500	1.0
difereix	1.9091	1.6667	1.0
difícil	1.3636	1.7500	1.4
dificultats	1.3636	1.5833	1.0
dificultat	1.5556	1.8000	1.4
difusió	1.8182	1.9167	1.4
vostè	1.8182	2.5000	2.8
dignitat	2.2222	2.0000	1.0
dilema	1.5000	2.2727	1.2
diligent	2.1818	1.7500	1.2
anet	1.6250	1.1111	2.0
res	1.5556	1.2000	2.4
dimensió	1.8889	1.7000	1.6
dimensional	1.9091	1.6667	1.6
dimensions	1.9000	1.8182	1.4
disminuït	1.5000	1.4545	1.6
tènuement	1.5714	1.3750	1.6
atenuat	1.6250	1.2222	2.4
de	1.6250	1.8889	1.4
menjar	1.8571	2.1250	2.6
sopar	2.0000	1.9167	2.8
diplomàcia	2.1429	1.8750	1.2
diplomàtic	2.1250	1.8889	1.6
dir	1.5556	2.0000	1.0
directe	1.8750	1.4444	1.0
dirigit	2.0000	1.8333	1.4
direcció	2.0909	1.9167	1.6
instruccions	1.8889	1.6000	2.4
directament	1.7500	1.6667	1.0
director	1.7143	1.6250	2.6
directors	1.7500	1.7778	2.6
brutícia	1.7143	1.5000	3.0
brut	1.3571	1.9333	3.0
discapacitat	1.5000	1.5455	2.8
desacord	1.6667	2.3000	1.8
desaparèixer	1.4000	1.9091	2.0
desaparegut	1.6250	1.7778	1.8
decebut	1.7143	1.7500	1.8
decepció	1.6667	1.8571	1.4
desaprovació	1.3636	1.8333	1.6
desarmament	2.0000	2.0909	1.2
desastre	1.3333	2.5000	2.8
desastrós	1.4444	2.4000	2.0
descàrrega	1.3333	2.2308	1.0
disciplina	1.7143	2.1250	1.4
disciplinat	1.6364	2.1667	1.2
es dóna a conèixer	1.4444	1.5000	1.0
reveladora	1.5000	1.8889	1.0
descompte	2.0769	1.5000	1.4
descoratjat	1.6250	1.5556	2.0
discurs	1.6250	1.5556	1.0
descobrir	2.3000	2.2727	1.8
descobert	2.4000	2.0909	1.8
descobriments	2.4167	2.6154	1.2
descobriment	2.5556	2.8889	1.2
discrepància	1.1818	1.8182	1.0
discret	1.5556	1.7778	1.2
discreció	2.1111	1.5000	1.2
discriminació	1.1667	2.0000	1.8
discutir	2.1818	2.6364	2.0
discutit	2.0000	2.3750	1.6
discutir	1.7500	2.5000	2.2
discussió	2.0000	2.7143	2.2
discussions	2.0000	2.5833	2.2
malaltia	1.1818	1.8182	2.4
malalties	1.2222	1.7778	2.2
desgràcia	1.2222	1.5556	1.8
descontentament	1.2500	1.8750	1.8
disfressat	1.4545	1.8182	2.4
fàstic	1.3750	1.8750	2.2
repugnant	1.2222	2.3333	2.2
plat	1.7273	1.7273	3.0
plats	1.5556	1.6667	3.0
desinfectant	1.5000	1.7000	2.2
disc	1.7500	1.5000	3.0
aversió	1.1429	1.5714	1.4
no em va agradar	1.1000	1.8000	1.4
acomiadat	1.7273	2.0909	1.8
desobeir	1.3333	2.1111	1.8
desplaçament	1.4444	1.6667	1.0
visualització	2.0000	2.1818	2.2
desplegat	2.0909	2.1818	2.0
pantalles	1.9000	1.9000	2.0
disposició	1.2500	1.8750	1.6
disposat	1.2727	2.0909	1.4
provisió	1.8333	1.5000	1.4
disputa	1.1667	2.4167	1.8
falta de respecte	1.1111	1.5556	1.2
interromp	1.1111	1.8889	1.2
distància	1.4444	1.4444	1.8
distàncies	1.5556	1.5556	1.4
distant	1.3333	1.5833	1.4
destil·lat	1.5385	2.0000	1.4
diferent	1.7143	2.0000	1.2
distinció	1.6667	2.0000	1.0
distincions	1.6250	2.1250	1.0
distintiu	2.0769	1.7692	1.0
distintivament	1.8571	2.0000	1.0
distingir	2.1111	2.3333	1.6
distingit	2.1250	2.1250	1.4
distorsionat	1.2857	2.0000	2.2
boig	1.1818	2.3636	1.6
angoixa	1.2727	2.0000	1.8
repartit	1.9091	2.5455	1.2
distribució	2.0000	2.2222	1.2
distribucions	2.0000	2.1818	1.2
districte	1.7273	1.6364	1.8
districtes	1.6667	1.6667	1.8
pertorbar	1.2000	2.5000	1.8
pertorbació	1.2000	2.4000	1.6
pertorbat	1.2500	1.8750	1.6
pertorbador	1.2222	2.5556	1.6
rasa	1.4444	1.4444	3.0
capbussada	2.0909	2.5455	3.0
divers	2.2000	2.4000	1.4
diversitat	2.3000	2.1000	1.6
divisòria	1.2857	1.8571	2.0
dividit	1.2500	1.7500	2.2
diví	2.3750	1.8750	1.6
divisió	1.4286	1.8571	2.2
divisions	1.6364	2.0909	2.2
divorci	1.2857	2.0000	2.4
fer	1.5000	2.6250	1.2
doctor	2.0000	1.7778	2.4
docilitat	1.8750	1.6250	1.0
metge	2.1000	2.0000	3.0
metge * s	1.9091	2.0000	2.2
metges	2.0000	1.7778	3.0
doctrina	1.5000	1.7500	1.6
document	1.2857	1.7143	3.0
documents	1.3750	1.7500	3.0
esquivar	1.8571	2.2857	2.4
fa	2.0000	2.2143	1.2
doesn t *	1.5000	1.8000	1.4
gos	2.5556	2.0000	3.0
gosset	2.5000	2.1000	2.6
gosset	2.3750	1.7500	2.6
gossos	2.4286	1.7143	3.0
fer	1.8333	2.5000	1.2
trist	1.8182	1.7273	1.0
nina	2.4000	1.4000	3.0
dòlar	2.5556	1.4444	3.0
dòlars	2.5556	1.5556	3.0
nines	2.1667	1.5000	3.0
dolors	1.5714	1.4286	1.8
cúpula	1.5455	1.3636	3.0
domèstic	1.7778	1.6667	1.8
domini	1.3333	2.4444	1.8
dominant	1.9231	2.3846	2.0
dominat	1.5000	2.3750	1.4
dominació	1.2500	2.2500	1.4
dominicà	1.6000	1.8000	2.0
do	1.6000	1.6000	2.2
don * t	1.3333	1.3333	1.6
fet	2.2222	1.4444	1.4
rucs	1.6364	1.7273	3.0
condemnat	1.2222	1.5556	2.2
per	1.7778	1.4444	3.0
portes	1.6667	1.3333	3.0
porta	1.9091	1.7273	3.0
encantat	1.3750	1.3750	2.2
dosi	1.3750	1.3750	1.6
dosi	1.4286	1.2857	1.4
arxius	1.5000	2.0000	1.4
punt	1.8182	1.5455	3.0
punts	1.6667	1.3333	3.0
doble	1.8889	1.5556	2.6
duplicat	2.0000	1.7500	2.4
dubte	1.1818	1.4545	1.0
dubtós	1.2500	1.2500	1.2
indubtable	2.0000	1.4444	1.2
dubtes	1.2727	1.6364	1.4
massa	2.1111	1.6667	2.6
baix	1.3000	1.3000	2.6
baix	1.6250	1.6250	3.0
centre de la ciutat	1.8571	1.4286	3.0
cap avall	1.2000	1.7000	2.6
dotzena	1.7273	1.5455	2.6
dotzenes	1.7778	1.5556	2.6
dr	1.5556	1.4444	1.0
esborrany	1.7273	2.0000	2.4
arrossegar	1.1818	2.0909	2.6
arrossegat	1.1000	1.7000	2.4
arrossegant	1.1250	2.2500	2.4
drenar	1.2727	2.4545	2.6
drenatge	1.1429	1.7143	2.2
drama	2.0833	2.3333	1.8
dramàtic	1.8889	2.4444	2.0
dramàticament	1.6667	2.0000	1.8
begut	1.4444	2.3333	2.4
cortines	1.5556	2.0000	2.2
cortines	1.6667	1.9167	2.2
dràstic	1.5385	2.0769	1.2
dràsticament	1.1429	2.1429	1.2
dibuixar	1.5000	2.0000	2.6
inconvenient	1.3750	2.1250	1.4
dibuix	2.3077	2.3077	3.0
dibuixos	2.2857	1.8571	3.0
estirat	1.8889	1.8889	2.2
sortejos	1.7500	1.8750	2.0
terrible	1.2857	1.7143	1.2
somiar	2.5455	2.2727	2.6
dreamboat	2.4545	1.4545	2.2
somiat	2.5455	2.1818	2.0
somiant	2.6667	2.1111	1.8
somnis	2.2727	1.7273	2.0
somiat	2.3636	2.0909	2.0
amarar	1.2222	2.1111	1.8
vestit	2.1000	1.8000	2.4
vestit	2.1000	1.8000	2.0
vestits	1.7500	1.5000	2.2
guarniment	1.6667	2.0000	2.0
drew	1.6667	2.0000	1.8
degoteig	1.4545	2.3636	2.6
sec	1.4000	1.6000	1.8
deriva	1.4000	1.9000	2.0
la deriva	1.4286	2.0000	2.2
trepant	1.2500	1.8750	2.6
perforació	1.5000	2.1250	2.6
beguda	1.8333	2.0000	2.6
beguda	2.0909	2.3636	2.6
begudes	2.0000	2.0000	2.4
enganxosa	1.6250	1.8750	2.2
conduir	2.1111	2.4444	2.6
impulsat	1.7500	2.1250	2.2
conductor	1.8889	2.0000	3.0
conductors	1.9091	2.0909	2.6
entrada de cotxes	1.7778	1.5556	3.0
conducció	1.8750	2.7500	2.4
caure	1.2857	1.8571	2.0
caigut	1.2500	1.6250	2.0
tirar	1.2857	2.0000	2.6
caigut	1.2143	2.4286	2.6
caiguda	1.2000	2.3000	2.6
gotes	1.4444	2.0000	2.6
rajada	2.0000	2.2000	2.0
somnolent	1.3750	1.5000	2.0
droga	1.2857	1.2857	2.6
drogues	1.1667	1.3333	2.4
tambor	1.5455	1.9091	2.6
bateria	1.6000	2.0000	3.0
borratxo	1.6667	2.1111	2.6
sec	1.5556	1.4444	2.2
l'assecat	1.8182	1.9091	2.6
petimetre	1.4286	1.4286	2.4
degut	1.4545	1.4545	1.8
cavat	1.3750	1.8750	3.0
per	1.6667	1.7778	2.0
avorrit	1.3077	1.3846	2.2
degudament	1.7500	1.4286	1.2
mut	1.5000	1.2500	1.6
capacitat	1.5000	1.6000	2.2
durador	2.0000	2.0000	1.6
durada	1.9167	1.6667	1.0
durant	1.5556	1.5556	1.2
pols	1.3636	1.3636	2.6
cubells d'escombraries	1.5556	1.4444	2.4
polsegós	1.1111	1.2222	2.2
holandès	1.3333	1.3333	1.8
deures	1.5455	2.0000	1.6
deure	1.5000	1.6250	1.6
habitatge	2.0000	1.3750	2.0
dwelt	1.2857	1.2857	1.8
dwight	1.6667	1.5000	1.6
moribund	1.1818	2.2727	2.4
dinàmic	2.3333	2.6667	1.0
disfunció	1.1111	2.1111	1.2
disfuncional	1.2857	2.1429	1.4
cada	1.8182	1.5455	1.0
ansiós	2.1250	2.2500	1.6
ansiosament	2.0000	2.3333	1.2
orella	1.8182	1.4545	3.0
comte	1.7778	1.5556	1.6
més d'hora	1.8889	1.7778	1.6
més d'hora	1.7500	1.7500	1.6
d'hora	1.2857	1.5714	1.8
guanyar	2.1000	2.2000	1.6
guanyat	2.2727	2.3636	1.6
seriós	1.8889	1.7778	1.6
formalment	1.8889	2.1111	1.0
guanys	2.2727	2.1818	2.2
orelles	1.8182	1.7273	3.0
abast de l'oïda	1.6000	1.5000	1.4
terra	2.2500	1.5000	3.0
terra * s	2.1818	1.6364	1.8
earthshaking	1.5714	2.7143	2.2
terrós	2.2500	1.7500	1.8
facilitat	2.5556	1.5556	1.2
més fàcil	2.3333	1.5556	1.2
més fàcil	2.2222	1.6667	1.2
fàcilment	2.3333	2.3333	1.2
aquest	1.9167	1.7500	2.0
pasqua	2.1538	1.6923	2.2
oriental	1.7143	1.5714	1.4
fàcil	2.3333	1.8333	1.2
menjar	2.6250	2.5000	2.6
menjat	2.2308	2.0769	2.2
menjar	2.2857	2.4286	2.6
excèntric	1.5556	2.1111	1.2
ressò	1.6250	1.5000	2.2
econòmic	1.2857	1.7143	1.2
econòmic	1.9091	1.8182	1.2
econòmicament	1.6364	1.8182	1.2
ciències econòmiques	1.4545	1.8182	1.6
economia	1.4444	2.0000	1.4
ecumènic	1.6364	1.8000	1.0
vora	1.5455	1.7273	2.8
vores	1.6000	1.6000	2.6
edicte	2.0000	2.0000	1.0
edició	1.8000	1.5000	1.2
edicions	1.8750	1.3750	1.2
editor	1.6667	1.6667	1.6
editorial	1.6667	1.8889	2.0
editorials	1.6364	1.6364	1.8
editors	1.7000	1.8000	1.6
educat	2.6000	2.3000	1.4
educació	2.4286	2.1429	1.8
educatiu	2.1250	2.1250	1.2
educador	2.1250	1.7500	1.8
efecte	1.6667	1.6667	1.0
efectuada	1.8182	2.0000	1.2
efectiu	1.8571	2.0000	1.2
eficaçment	1.8750	2.1250	1.2
efectes	1.7778	2.0000	1.2
eficiència	2.1250	2.2500	1.0
eficient	2.2222	2.1111	1.0
efígie	1.7273	1.5455	1.0
esforç	2.3333	2.4444	1.8
esforços	2.1429	2.8750	1.6
per exemple	1.8333	1.5714	1.2
ou	1.7143	1.2500	3.0
ous	1.8333	1.2857	3.0
ego	1.6154	2.0000	1.8
08:00	1.7778	1.4000	3.0
divuit anys	1.8750	1.4444	2.8
divuitè	1.7778	1.3000	2.6
vuitè	1.7143	1.2500	2.4
vuitanta	1.6667	1.0000	2.8
qualsevol dels dos	1.8000	1.3333	1.0
elaborar	2.1000	2.2727	1.2
colze	1.8889	1.6000	3.0
ancià	1.7500	1.3333	3.0
ancià	2.0000	1.6667	3.0
escollit	1.8889	2.7000	1.8
elecció	1.8333	2.5714	2.8
eleccions	2.0000	2.7273	2.4
electoral	1.7143	1.6250	1.2
elèctric	1.8750	2.0000	2.4
elèctric	2.0000	2.0769	2.4
electricitat	2.0000	2.5000	2.6
electró	1.8571	2.7500	2.6
electrònic	1.8889	2.4000	2.2
electrònica	2.0000	2.4000	1.6
electrons	1.9091	2.3333	2.4
elegància	2.1250	1.3333	2.2
elegant	2.3000	1.5455	2.2
element	1.8750	1.4444	2.4
elemental	2.1250	1.4444	1.0
elemental	2.2000	1.0000	1.8
elements	2.2000	1.8182	2.2
elefants	2.4286	2.0000	3.0
elevat	2.0000	2.2500	3.0
ascensor	2.0000	2.4286	3.0
onze	2.0000	1.4167	3.0
elegible	2.2000	1.8182	1.4
eliminar	1.5000	2.4444	1.4
eliminat	1.7143	2.3750	1.6
l'eliminació	1.8333	2.1429	1.8
elit	1.9000	1.2727	1.6
eloqüent	2.0000	1.3750	1.4
un altre	1.7500	1.2222	1.2
en una altra part	1.9000	1.5455	1.2
eludir	1.3750	2.0000	1.6
emancipació	2.3750	1.8889	1.2
compromès	1.7143	2.0000	2.2
ambaixada	1.6667	1.2857	2.8
brases	2.3333	1.3000	2.2
encarnació	2.0000	2.0000	1.6
abraçar	2.2500	2.4444	2.8
emergir	1.8750	2.5556	2.6
sorgit	2.2000	2.0000	2.0
emergència	1.6000	2.7273	2.6
emergent	2.0000	2.5000	1.8
emoció	2.4286	2.3750	2.6
emocional	2.3000	2.5455	3.0
emocionalment	2.3333	2.7143	1.6
les emocions	2.5455	2.4167	2.2
emperador	1.7500	1.6667	2.8
èmfasi	2.0000	1.8889	1.2
emfatitzar	2.0000	2.4444	1.2
emfatitzat	2.0000	2.5556	1.0
imperi	2.2727	1.9167	2.8
empíric	1.8333	1.5385	1.8
emprar	1.6667	2.1429	2.0
empleat	2.0000	2.1667	2.4
empleat	2.2857	2.1250	3.0
empleats	2.2308	2.5000	3.0
ocupador	2.1667	2.1429	3.0
ocupadors	2.1250	2.1111	2.6
emprant	2.2857	2.2500	1.4
ocupació	2.3333	2.4286	1.6
empra	2.4000	2.1818	1.2
la potenciació	2.0000	2.8182	1.4
buit	1.3000	1.0000	3.0
buidatge	1.7500	1.6667	3.0
permetre	2.3000	1.9091	1.8
habilitat	2.3000	2.0000	1.4
permetent	2.1111	1.8000	1.2
promulgat	2.0000	2.0000	1.2
adjunt	2.0000	1.7000	2.2
trobada	2.4286	2.6250	2.2
trobat	2.1250	2.4444	1.8
fomentar	2.3750	2.4444	2.2
va encoratjar	2.5000	2.5455	2.2
estímul	2.5556	2.4000	1.8
encoratjador	2.3333	2.2000	2.2
final	1.6667	1.1429	3.0
esforçar-se	1.6667	2.2857	1.4
acabat	1.8571	1.2500	1.6
fi	2.0000	1.0000	2.0
sense fi	1.7000	1.1818	2.2
extrems	1.8333	1.1429	1.6
resistència	1.8571	2.6250	2.4
perdurat	2.0000	1.8889	1.2
durador	2.2857	2.0000	1.2
enemics	1.5000	2.5556	3.0
enemic	1.4000	2.2727	3.0
energètic	2.2500	3.0000	3.0
energies	2.0000	2.8750	2.2
energia	2.0000	3.0000	2.4
forçada	1.5714	2.7500	2.2
execució	1.8333	2.7143	2.0
engranar	2.0769	2.8571	1.8
ocupat	2.2222	2.2000	1.4
compromís	2.3750	2.3333	3.0
motor	1.8889	2.4000	3.0
enginyer	2.0000	1.8750	3.0
enginyeria	1.8333	1.7143	1.6
enginyers	1.8000	1.6667	3.0
motors	2.1000	2.0909	3.0
